tarih_saat,yil,ay_no,ay_adi,gun_no,gun_adi,saat,dakika,saniye,konum_dosyasi,alan_ismi,tasit_tipi,track_id,video_frame_no
2025-05-16 00:18:52,2025,5,Mayıs,16,Cuma,0,18,52,onbesbesdenemekonum,cikis,car,1,1
2025-05-16 00:18:52,2025,5,Mayıs,16,Cuma,0,18,52,onbesbesdenemekonum,cikis,car,2,1
2025-05-16 00:18:52,2025,5,Mayıs,16,Cuma,0,18,52,onbesbesdenemekonum,cikis,car,3,1
2025-05-16 00:18:52,2025,5,Mayıs,16,Cuma,0,18,52,onbesbesdenemekonum,cikis,car,5,1
2025-05-16 00:18:52,2025,5,Mayıs,16,Cuma,0,18,52,onbesbesdenemekonum,cikis,car,9,1
2025-05-16 00:18:53,2025,5,Mayıs,16,Cuma,0,18,53,onbesbesdenemekonum,giris,car,21,4
2025-05-16 00:18:54,2025,5,Mayıs,16,Cuma,0,18,54,onbesbesdenemekonum,giris,car,70,24
2025-05-16 00:18:55,2025,5,Mayıs,16,Cuma,0,18,55,onbesbesdenemekonum,giris,car,46,31
2025-05-16 00:18:55,2025,5,Mayıs,16,Cuma,0,18,55,onbesbesdenemekonum,cikis,car,13,36
2025-05-16 00:18:56,2025,5,Mayıs,16,Cuma,0,18,56,onbesbesdenemekonum,cikis,car,94,39
2025-05-16 00:18:56,2025,5,Mayıs,16,Cuma,0,18,56,onbesbesdenemekonum,giris,car,11,42
2025-05-16 00:18:57,2025,5,Mayıs,16,Cuma,0,18,57,onbesbesdenemekonum,cikis,car,17,48
2025-05-16 00:18:58,2025,5,Mayıs,16,Cuma,0,18,58,onbesbesdenemekonum,cikis,car,66,57
2025-05-16 00:18:58,2025,5,Mayıs,16,Cuma,0,18,58,onbesbesdenemekonum,giris,car,10,58
2025-05-16 00:20:14,2025,5,Mayıs,16,Cuma,0,20,14,onbesbesdenemekonum,cikis,car,1,1
2025-05-16 00:20:14,2025,5,Mayıs,16,Cuma,0,20,14,onbesbesdenemekonum,cikis,car,2,1
2025-05-16 00:20:14,2025,5,Mayıs,16,Cuma,0,20,14,onbesbesdenemekonum,cikis,car,3,1
2025-05-16 00:20:14,2025,5,Mayıs,16,Cuma,0,20,14,onbesbesdenemekonum,cikis,car,5,1
2025-05-16 00:20:14,2025,5,Mayıs,16,Cuma,0,20,14,onbesbesdenemekonum,cikis,car,9,1
2025-05-16 00:20:17,2025,5,Mayıs,16,Cuma,0,20,17,onbesbesdenemekonum,cikis,car,13,36
2025-05-16 00:20:17,2025,5,Mayıs,16,Cuma,0,20,17,onbesbesdenemekonum,giris,car,11,42
2025-05-16 00:20:18,2025,5,Mayıs,16,Cuma,0,20,18,onbesbesdenemekonum,cikis,car,17,48
2025-05-16 00:20:19,2025,5,Mayıs,16,Cuma,0,20,19,onbesbesdenemekonum,giris,car,10,57
2025-05-16 00:23:22,2025,5,Mayıs,16,Cuma,0,23,22,onbesbesdenemekonum,cikis,car,1,1
2025-05-16 00:23:22,2025,5,Mayıs,16,Cuma,0,23,22,onbesbesdenemekonum,cikis,car,2,1
2025-05-16 00:23:22,2025,5,Mayıs,16,Cuma,0,23,22,onbesbesdenemekonum,cikis,car,3,1
2025-05-16 00:23:22,2025,5,Mayıs,16,Cuma,0,23,22,onbesbesdenemekonum,cikis,car,5,1
2025-05-16 00:23:22,2025,5,Mayıs,16,Cuma,0,23,22,onbesbesdenemekonum,cikis,car,9,1
2025-05-16 00:23:22,2025,5,Mayıs,16,Cuma,0,23,22,onbesbesdenemekonum,giris,car,21,4
2025-05-16 00:23:24,2025,5,Mayıs,16,Cuma,0,23,24,onbesbesdenemekonum,giris,car,70,24
2025-05-16 00:23:25,2025,5,Mayıs,16,Cuma,0,23,25,onbesbesdenemekonum,giris,car,46,31
2025-05-16 00:23:26,2025,5,Mayıs,16,Cuma,0,23,26,onbesbesdenemekonum,cikis,car,13,36
2025-05-16 00:23:26,2025,5,Mayıs,16,Cuma,0,23,26,onbesbesdenemekonum,cikis,car,94,39
2025-05-16 00:23:26,2025,5,Mayıs,16,Cuma,0,23,26,onbesbesdenemekonum,giris,car,11,42
2025-05-16 00:23:27,2025,5,Mayıs,16,Cuma,0,23,27,onbesbesdenemekonum,cikis,car,17,48
2025-05-16 00:23:28,2025,5,Mayıs,16,Cuma,0,23,28,onbesbesdenemekonum,cikis,car,66,57
2025-05-16 00:23:28,2025,5,Mayıs,16,Cuma,0,23,28,onbesbesdenemekonum,giris,car,10,58
2025-05-16 00:44:06,2025,5,Mayıs,16,Cuma,0,44,6,onbesbesdenemekonum,cikis,car,1,1
2025-05-16 00:44:06,2025,5,Mayıs,16,Cuma,0,44,6,onbesbesdenemekonum,cikis,car,2,1
2025-05-16 00:44:06,2025,5,Mayıs,16,Cuma,0,44,6,onbesbesdenemekonum,cikis,car,3,1
2025-05-16 00:44:06,2025,5,Mayıs,16,Cuma,0,44,6,onbesbesdenemekonum,cikis,car,5,1
2025-05-16 00:44:06,2025,5,Mayıs,16,Cuma,0,44,6,onbesbesdenemekonum,cikis,car,9,1
2025-05-16 00:44:07,2025,5,Mayıs,16,Cuma,0,44,7,onbesbesdenemekonum,giris,car,21,4
2025-05-16 00:44:08,2025,5,Mayıs,16,Cuma,0,44,8,onbesbesdenemekonum,giris,car,70,24
2025-05-16 00:44:09,2025,5,Mayıs,16,Cuma,0,44,9,onbesbesdenemekonum,giris,car,46,31
2025-05-16 00:44:10,2025,5,Mayıs,16,Cuma,0,44,10,onbesbesdenemekonum,cikis,car,13,36
2025-05-16 00:44:10,2025,5,Mayıs,16,Cuma,0,44,10,onbesbesdenemekonum,cikis,car,94,39
2025-05-16 00:44:10,2025,5,Mayıs,16,Cuma,0,44,10,onbesbesdenemekonum,giris,car,11,42
2025-05-16 00:44:11,2025,5,Mayıs,16,Cuma,0,44,11,onbesbesdenemekonum,cikis,car,17,48
2025-05-16 00:44:12,2025,5,Mayıs,16,Cuma,0,44,12,onbesbesdenemekonum,cikis,car,66,57
2025-05-16 00:44:12,2025,5,Mayıs,16,Cuma,0,44,12,onbesbesdenemekonum,giris,car,10,58
2025-05-16 00:44:13,2025,5,Mayıs,16,Cuma,0,44,13,onbesbesdenemekonum,giris,car,73,69
2025-05-16 00:44:15,2025,5,Mayıs,16,Cuma,0,44,15,onbesbesdenemekonum,cikis,car,213,94
2025-05-16 00:44:15,2025,5,Mayıs,16,Cuma,0,44,15,onbesbesdenemekonum,cikis,car,165,98
2025-05-16 00:44:16,2025,5,Mayıs,16,Cuma,0,44,16,onbesbesdenemekonum,cikis,car,237,101
2025-05-16 00:44:17,2025,5,Mayıs,16,Cuma,0,44,17,onbesbesdenemekonum,cikis,car,159,110
2025-05-16 00:44:18,2025,5,Mayıs,16,Cuma,0,44,18,onbesbesdenemekonum,giris,car,7,124
2025-05-16 00:44:19,2025,5,Mayıs,16,Cuma,0,44,19,onbesbesdenemekonum,cikis,car,317,129
2025-05-16 00:44:19,2025,5,Mayıs,16,Cuma,0,44,19,onbesbesdenemekonum,cikis,car,254,132
2025-05-16 00:44:20,2025,5,Mayıs,16,Cuma,0,44,20,onbesbesdenemekonum,giris,car,108,138
2025-05-16 00:44:21,2025,5,Mayıs,16,Cuma,0,44,21,onbesbesdenemekonum,cikis,car,349,155
2025-05-16 00:44:23,2025,5,Mayıs,16,Cuma,0,44,23,onbesbesdenemekonum,cikis,car,316,168
2025-05-16 00:44:23,2025,5,Mayıs,16,Cuma,0,44,23,onbesbesdenemekonum,cikis,car,260,174
2025-05-16 00:44:24,2025,5,Mayıs,16,Cuma,0,44,24,onbesbesdenemekonum,giris,car,201,179
2025-05-16 00:44:25,2025,5,Mayıs,16,Cuma,0,44,25,onbesbesdenemekonum,giris,car,416,195
2025-05-16 00:44:25,2025,5,Mayıs,16,Cuma,0,44,25,onbesbesdenemekonum,giris,car,384,199
2025-05-16 00:44:26,2025,5,Mayıs,16,Cuma,0,44,26,onbesbesdenemekonum,giris,car,348,201
2025-05-16 00:44:26,2025,5,Mayıs,16,Cuma,0,44,26,onbesbesdenemekonum,giris,car,197,203
2025-05-16 00:44:28,2025,5,Mayıs,16,Cuma,0,44,28,onbesbesdenemekonum,giris,truck,480,222
2025-05-16 00:44:28,2025,5,Mayıs,16,Cuma,0,44,28,onbesbesdenemekonum,giris,truck,492,226
2025-05-16 00:44:28,2025,5,Mayıs,16,Cuma,0,44,28,onbesbesdenemekonum,cikis,car,399,231
2025-05-16 00:44:28,2025,5,Mayıs,16,Cuma,0,44,28,onbesbesdenemekonum,giris,car,503,232
2025-05-16 00:44:29,2025,5,Mayıs,16,Cuma,0,44,29,onbesbesdenemekonum,giris,bus,507,235
2025-05-16 00:44:29,2025,5,Mayıs,16,Cuma,0,44,29,onbesbesdenemekonum,cikis,car,380,238
2025-05-16 00:44:29,2025,5,Mayıs,16,Cuma,0,44,29,onbesbesdenemekonum,cikis,car,513,243
2025-05-16 00:44:30,2025,5,Mayıs,16,Cuma,0,44,30,onbesbesdenemekonum,cikis,car,525,252
2025-05-16 00:44:31,2025,5,Mayıs,16,Cuma,0,44,31,onbesbesdenemekonum,giris,car,400,257
2025-05-16 00:44:31,2025,5,Mayıs,16,Cuma,0,44,31,onbesbesdenemekonum,cikis,car,558,260
2025-05-16 00:44:32,2025,5,Mayıs,16,Cuma,0,44,32,onbesbesdenemekonum,giris,car,358,264
2025-05-16 00:44:32,2025,5,Mayıs,16,Cuma,0,44,32,onbesbesdenemekonum,cikis,car,502,269
2025-05-16 00:44:34,2025,5,Mayıs,16,Cuma,0,44,34,onbesbesdenemekonum,giris,car,410,286
2025-05-16 00:44:36,2025,5,Mayıs,16,Cuma,0,44,36,onbesbesdenemekonum,cikis,car,455,308
2025-05-16 00:44:36,2025,5,Mayıs,16,Cuma,0,44,36,onbesbesdenemekonum,cikis,car,543,314
2025-05-16 00:44:36,2025,5,Mayıs,16,Cuma,0,44,36,onbesbesdenemekonum,cikis,car,573,314
2025-05-16 00:44:36,2025,5,Mayıs,16,Cuma,0,44,36,onbesbesdenemekonum,cikis,car,664,317
2025-05-16 00:44:38,2025,5,Mayıs,16,Cuma,0,44,38,onbesbesdenemekonum,giris,car,565,334
2025-05-16 00:44:38,2025,5,Mayıs,16,Cuma,0,44,38,onbesbesdenemekonum,cikis,car,711,337
2025-05-16 00:44:38,2025,5,Mayıs,16,Cuma,0,44,38,onbesbesdenemekonum,cikis,car,719,340
2025-05-16 00:44:40,2025,5,Mayıs,16,Cuma,0,44,40,onbesbesdenemekonum,cikis,car,749,355
2025-05-16 00:44:41,2025,5,Mayıs,16,Cuma,0,44,41,onbesbesdenemekonum,cikis,car,584,371
2025-05-16 00:44:41,2025,5,Mayıs,16,Cuma,0,44,41,onbesbesdenemekonum,cikis,car,806,372
2025-05-16 00:44:42,2025,5,Mayıs,16,Cuma,0,44,42,onbesbesdenemekonum,giris,car,409,376
2025-05-16 00:44:43,2025,5,Mayıs,16,Cuma,0,44,43,onbesbesdenemekonum,giris,car,742,386
2025-05-16 00:44:44,2025,5,Mayıs,16,Cuma,0,44,44,onbesbesdenemekonum,giris,car,644,397
2025-05-16 01:15:07,2025,5,Mayıs,16,Cuma,1,15,7,onbesbesdenemekonum,cikis,car,1,1
2025-05-16 01:15:07,2025,5,Mayıs,16,Cuma,1,15,7,onbesbesdenemekonum,cikis,car,2,1
2025-05-16 01:15:07,2025,5,Mayıs,16,Cuma,1,15,7,onbesbesdenemekonum,cikis,car,3,1
2025-05-16 01:15:07,2025,5,Mayıs,16,Cuma,1,15,7,onbesbesdenemekonum,cikis,car,5,1
2025-05-16 01:15:07,2025,5,Mayıs,16,Cuma,1,15,7,onbesbesdenemekonum,cikis,car,9,1
2025-05-16 01:15:07,2025,5,Mayıs,16,Cuma,1,15,7,onbesbesdenemekonum,giris,car,21,4
2025-05-16 01:15:09,2025,5,Mayıs,16,Cuma,1,15,9,onbesbesdenemekonum,giris,car,70,24
2025-05-16 01:15:10,2025,5,Mayıs,16,Cuma,1,15,10,onbesbesdenemekonum,giris,car,46,31
2025-05-16 01:15:10,2025,5,Mayıs,16,Cuma,1,15,10,onbesbesdenemekonum,cikis,car,13,36
2025-05-16 01:15:11,2025,5,Mayıs,16,Cuma,1,15,11,onbesbesdenemekonum,cikis,car,94,39
2025-05-16 01:15:11,2025,5,Mayıs,16,Cuma,1,15,11,onbesbesdenemekonum,giris,car,11,42
2025-05-16 01:15:12,2025,5,Mayıs,16,Cuma,1,15,12,onbesbesdenemekonum,cikis,car,17,48
2025-05-16 01:15:13,2025,5,Mayıs,16,Cuma,1,15,13,onbesbesdenemekonum,cikis,car,66,57
2025-05-16 01:15:13,2025,5,Mayıs,16,Cuma,1,15,13,onbesbesdenemekonum,giris,car,10,58
2025-05-16 01:15:14,2025,5,Mayıs,16,Cuma,1,15,14,onbesbesdenemekonum,giris,car,73,69
2025-05-16 01:15:17,2025,5,Mayıs,16,Cuma,1,15,17,onbesbesdenemekonum,cikis,car,213,94
2025-05-16 01:15:17,2025,5,Mayıs,16,Cuma,1,15,17,onbesbesdenemekonum,cikis,car,165,98
2025-05-16 01:15:17,2025,5,Mayıs,16,Cuma,1,15,17,onbesbesdenemekonum,cikis,car,237,101
2025-05-16 01:15:18,2025,5,Mayıs,16,Cuma,1,15,18,onbesbesdenemekonum,cikis,car,159,110
2025-05-16 01:15:19,2025,5,Mayıs,16,Cuma,1,15,19,onbesbesdenemekonum,giris,car,7,124
2025-05-16 01:15:20,2025,5,Mayıs,16,Cuma,1,15,20,onbesbesdenemekonum,cikis,car,317,129
2025-05-16 01:15:20,2025,5,Mayıs,16,Cuma,1,15,20,onbesbesdenemekonum,cikis,car,254,132
2025-05-16 01:15:21,2025,5,Mayıs,16,Cuma,1,15,21,onbesbesdenemekonum,giris,car,108,138
2025-05-16 01:15:22,2025,5,Mayıs,16,Cuma,1,15,22,onbesbesdenemekonum,cikis,car,349,155
2025-05-16 01:15:24,2025,5,Mayıs,16,Cuma,1,15,24,onbesbesdenemekonum,cikis,car,316,168
2025-05-16 01:15:24,2025,5,Mayıs,16,Cuma,1,15,24,onbesbesdenemekonum,cikis,car,260,174
2025-05-16 01:15:25,2025,5,Mayıs,16,Cuma,1,15,25,onbesbesdenemekonum,giris,car,201,179
2025-05-16 01:15:26,2025,5,Mayıs,16,Cuma,1,15,26,onbesbesdenemekonum,giris,car,416,195
2025-05-16 01:15:27,2025,5,Mayıs,16,Cuma,1,15,27,onbesbesdenemekonum,giris,car,384,199
2025-05-16 01:15:27,2025,5,Mayıs,16,Cuma,1,15,27,onbesbesdenemekonum,giris,car,348,201
2025-05-16 01:15:27,2025,5,Mayıs,16,Cuma,1,15,27,onbesbesdenemekonum,giris,car,197,203
2025-05-16 01:15:29,2025,5,Mayıs,16,Cuma,1,15,29,onbesbesdenemekonum,giris,truck,480,222
2025-05-16 01:15:29,2025,5,Mayıs,16,Cuma,1,15,29,onbesbesdenemekonum,giris,truck,492,226
2025-05-16 01:15:30,2025,5,Mayıs,16,Cuma,1,15,30,onbesbesdenemekonum,cikis,car,399,231
2025-05-16 01:15:30,2025,5,Mayıs,16,Cuma,1,15,30,onbesbesdenemekonum,giris,car,503,232
2025-05-16 01:15:30,2025,5,Mayıs,16,Cuma,1,15,30,onbesbesdenemekonum,giris,bus,507,235
2025-05-16 01:15:30,2025,5,Mayıs,16,Cuma,1,15,30,onbesbesdenemekonum,cikis,car,380,238
2025-05-16 01:15:31,2025,5,Mayıs,16,Cuma,1,15,31,onbesbesdenemekonum,cikis,car,513,243
2025-05-16 01:15:32,2025,5,Mayıs,16,Cuma,1,15,32,onbesbesdenemekonum,cikis,car,525,252
2025-05-16 01:15:32,2025,5,Mayıs,16,Cuma,1,15,32,onbesbesdenemekonum,giris,car,400,257
2025-05-16 01:15:32,2025,5,Mayıs,16,Cuma,1,15,32,onbesbesdenemekonum,cikis,car,558,260
2025-05-16 01:15:33,2025,5,Mayıs,16,Cuma,1,15,33,onbesbesdenemekonum,giris,car,358,264
2025-05-16 01:15:33,2025,5,Mayıs,16,Cuma,1,15,33,onbesbesdenemekonum,cikis,car,502,269
2025-05-16 01:15:35,2025,5,Mayıs,16,Cuma,1,15,35,onbesbesdenemekonum,giris,car,410,286
2025-05-16 01:15:37,2025,5,Mayıs,16,Cuma,1,15,37,onbesbesdenemekonum,cikis,car,455,308
2025-05-16 01:15:37,2025,5,Mayıs,16,Cuma,1,15,37,onbesbesdenemekonum,cikis,car,543,314
2025-05-16 01:15:37,2025,5,Mayıs,16,Cuma,1,15,37,onbesbesdenemekonum,cikis,car,573,314
2025-05-16 01:15:37,2025,5,Mayıs,16,Cuma,1,15,37,onbesbesdenemekonum,cikis,car,664,317
2025-05-16 01:15:39,2025,5,Mayıs,16,Cuma,1,15,39,onbesbesdenemekonum,giris,car,565,334
2025-05-16 01:15:39,2025,5,Mayıs,16,Cuma,1,15,39,onbesbesdenemekonum,cikis,car,711,337
2025-05-16 01:15:39,2025,5,Mayıs,16,Cuma,1,15,39,onbesbesdenemekonum,cikis,car,719,340
2025-05-16 01:15:41,2025,5,Mayıs,16,Cuma,1,15,41,onbesbesdenemekonum,cikis,car,749,355
2025-05-16 01:15:42,2025,5,Mayıs,16,Cuma,1,15,42,onbesbesdenemekonum,cikis,car,584,371
2025-05-16 01:15:42,2025,5,Mayıs,16,Cuma,1,15,42,onbesbesdenemekonum,cikis,car,806,372
2025-05-16 01:15:43,2025,5,Mayıs,16,Cuma,1,15,43,onbesbesdenemekonum,giris,car,409,376
2025-05-16 01:15:43,2025,5,Mayıs,16,Cuma,1,15,43,onbesbesdenemekonum,giris,car,742,386
2025-05-16 01:15:45,2025,5,Mayıs,16,Cuma,1,15,45,onbesbesdenemekonum,giris,car,644,397
2025-05-16 01:15:46,2025,5,Mayıs,16,Cuma,1,15,46,onbesbesdenemekonum,giris,truck,883,414
2025-05-16 01:15:46,2025,5,Mayıs,16,Cuma,1,15,46,onbesbesdenemekonum,cikis,car,840,415
2025-05-16 01:15:47,2025,5,Mayıs,16,Cuma,1,15,47,onbesbesdenemekonum,giris,truck,898,423
2025-05-16 01:15:49,2025,5,Mayıs,16,Cuma,1,15,49,onbesbesdenemekonum,cikis,car,928,434
2025-05-16 01:15:50,2025,5,Mayıs,16,Cuma,1,15,50,onbesbesdenemekonum,giris,car,796,445
2025-05-16 01:15:51,2025,5,Mayıs,16,Cuma,1,15,51,onbesbesdenemekonum,cikis,car,961,454
2025-05-16 01:15:52,2025,5,Mayıs,16,Cuma,1,15,52,onbesbesdenemekonum,giris,car,981,468
2025-05-16 01:15:52,2025,5,Mayıs,16,Cuma,1,15,52,onbesbesdenemekonum,cikis,car,986,469
2025-05-16 01:15:53,2025,5,Mayıs,16,Cuma,1,15,53,onbesbesdenemekonum,cikis,car,1001,474
2025-05-16 01:15:53,2025,5,Mayıs,16,Cuma,1,15,53,onbesbesdenemekonum,cikis,car,1015,479
2025-05-16 01:15:55,2025,5,Mayıs,16,Cuma,1,15,55,onbesbesdenemekonum,cikis,car,977,497
2025-05-16 01:15:55,2025,5,Mayıs,16,Cuma,1,15,55,onbesbesdenemekonum,cikis,car,764,500
2025-05-16 01:15:55,2025,5,Mayıs,16,Cuma,1,15,55,onbesbesdenemekonum,giris,car,757,506
2025-05-16 01:15:57,2025,5,Mayıs,16,Cuma,1,15,57,onbesbesdenemekonum,giris,car,1101,517
2025-05-16 01:15:58,2025,5,Mayıs,16,Cuma,1,15,58,onbesbesdenemekonum,cikis,car,890,533
2025-05-16 01:18:55,2025,5,Mayıs,16,Cuma,1,18,55,onbesbesdenemekonum,cikis,car,1,1
2025-05-16 01:18:55,2025,5,Mayıs,16,Cuma,1,18,55,onbesbesdenemekonum,cikis,car,2,1
2025-05-16 01:18:55,2025,5,Mayıs,16,Cuma,1,18,55,onbesbesdenemekonum,cikis,car,3,1
2025-05-16 01:18:55,2025,5,Mayıs,16,Cuma,1,18,55,onbesbesdenemekonum,cikis,car,5,1
2025-05-16 01:18:55,2025,5,Mayıs,16,Cuma,1,18,55,onbesbesdenemekonum,cikis,car,9,1
2025-05-16 01:18:58,2025,5,Mayıs,16,Cuma,1,18,58,onbesbesdenemekonum,cikis,car,13,36
2025-05-16 01:18:58,2025,5,Mayıs,16,Cuma,1,18,58,onbesbesdenemekonum,giris,car,11,42
2025-05-16 01:18:59,2025,5,Mayıs,16,Cuma,1,18,59,onbesbesdenemekonum,cikis,car,17,48
2025-05-16 01:19:00,2025,5,Mayıs,16,Cuma,1,19,0,onbesbesdenemekonum,giris,car,10,57
2025-05-16 01:19:01,2025,5,Mayıs,16,Cuma,1,19,1,onbesbesdenemekonum,giris,car,4,69
2025-05-16 01:19:06,2025,5,Mayıs,16,Cuma,1,19,6,onbesbesdenemekonum,giris,car,7,124
2025-05-16 01:21:41,2025,5,Mayıs,16,Cuma,1,21,41,onbesbesdenemekonum,cikis,car,1,1
2025-05-16 01:21:41,2025,5,Mayıs,16,Cuma,1,21,41,onbesbesdenemekonum,cikis,car,2,1
2025-05-16 01:21:41,2025,5,Mayıs,16,Cuma,1,21,41,onbesbesdenemekonum,cikis,car,3,1
2025-05-16 01:21:41,2025,5,Mayıs,16,Cuma,1,21,41,onbesbesdenemekonum,cikis,car,5,1
2025-05-16 01:21:41,2025,5,Mayıs,16,Cuma,1,21,41,onbesbesdenemekonum,cikis,car,9,1
2025-05-16 01:21:44,2025,5,Mayıs,16,Cuma,1,21,44,onbesbesdenemekonum,cikis,car,13,36
2025-05-16 01:21:45,2025,5,Mayıs,16,Cuma,1,21,45,onbesbesdenemekonum,giris,car,11,42
2025-05-16 01:21:46,2025,5,Mayıs,16,Cuma,1,21,46,onbesbesdenemekonum,cikis,car,17,48
2025-05-16 01:21:48,2025,5,Mayıs,16,Cuma,1,21,48,onbesbesdenemekonum,giris,car,4,69
2025-05-16 01:21:54,2025,5,Mayıs,16,Cuma,1,21,54,onbesbesdenemekonum,giris,car,7,124
2025-05-16 01:21:55,2025,5,Mayıs,16,Cuma,1,21,55,onbesbesdenemekonum,giris,car,10,138
2025-05-16 01:22:07,2025,5,Mayıs,16,Cuma,1,22,7,onbesbesdenemekonum,giris,car,3423,261
2025-05-16 01:22:07,2025,5,Mayıs,16,Cuma,1,22,7,onbesbesdenemekonum,cikis,car,3431,261
2025-05-16 01:22:07,2025,5,Mayıs,16,Cuma,1,22,7,onbesbesdenemekonum,cikis,car,3432,261
2025-05-16 01:22:08,2025,5,Mayıs,16,Cuma,1,22,8,onbesbesdenemekonum,cikis,car,3425,269
2025-05-16 01:22:09,2025,5,Mayıs,16,Cuma,1,22,9,onbesbesdenemekonum,giris,car,3427,286
